파일명,파일ID,카카오톡_전송용_URL,추출된_품번
14-10263-001.jpg,19ecQk8VnDsHYW2oWdab9e-pzVSHGPQvW,https://drive.google.com/uc?export=view&id=19ecQk8VnDsHYW2oWdab9e-pzVSHGPQvW,14-10263-001
14-10260-004.jpg,1X0yxyWnJI9W00HRv9KRjspIOKn5XSLYZ,https://drive.google.com/uc?export=view&id=1X0yxyWnJI9W00HRv9KRjspIOKn5XSLYZ,14-10260-004
14-10260-005.jpg,1Oi7-5jsCBVhyRAWbVRlCwW4MZg9nqXsU,https://drive.google.com/uc?export=view&id=1Oi7-5jsCBVhyRAWbVRlCwW4MZg9nqXsU,14-10260-005
14-10260-002.jpg,1IGi1WLltMq_Q7Z1Npe4xjbeqUfOqmOva,https://drive.google.com/uc?export=view&id=1IGi1WLltMq_Q7Z1Npe4xjbeqUfOqmOva,14-10260-002
14-10260-003.jpg,1GpExMCDsWExgw1GWndgyIgIRx898RCp1,https://drive.google.com/uc?export=view&id=1GpExMCDsWExgw1GWndgyIgIRx898RCp1,14-10260-003
14-10259-004.jpg,1px_Vv-0CSouxGORMIk_gNmIlYjoQeb5z,https://drive.google.com/uc?export=view&id=1px_Vv-0CSouxGORMIk_gNmIlYjoQeb5z,14-10259-004
14-10260-001.jpg,1fsnHTU_s_6VE4qz6NonYzwdeVNUGYFH7,https://drive.google.com/uc?export=view&id=1fsnHTU_s_6VE4qz6NonYzwdeVNUGYFH7,14-10260-001
14-10259-003.jpg,10ZNTGFLfUbUGrK79QbsBdsN2puz-Cyou,https://drive.google.com/uc?export=view&id=10ZNTGFLfUbUGrK79QbsBdsN2puz-Cyou,14-10259-003
14-10259-002.jpg,105HS1ljsLxETgjkau6TOBNPqJT8xvlwA,https://drive.google.com/uc?export=view&id=105HS1ljsLxETgjkau6TOBNPqJT8xvlwA,14-10259-002
14-10259-001.jpg,1b4bfLiokYA6AyErLq2ql6vMe_mSiNCWZ,https://drive.google.com/uc?export=view&id=1b4bfLiokYA6AyErLq2ql6vMe_mSiNCWZ,14-10259-001
14-10258-004.jpg,1o6KQ7qXB9PhkMfU_EZZd0XzoaY1BwQ5a,https://drive.google.com/uc?export=view&id=1o6KQ7qXB9PhkMfU_EZZd0XzoaY1BwQ5a,14-10258-004
14-10258-003.jpg,1in0MWLxapRRj7f4G8lA8LSSfab4GUl1Y,https://drive.google.com/uc?export=view&id=1in0MWLxapRRj7f4G8lA8LSSfab4GUl1Y,14-10258-003
14-10258-001.jpg,1uzusBUboHDKUgTNfjMyJu3ARHaFtsLcQ,https://drive.google.com/uc?export=view&id=1uzusBUboHDKUgTNfjMyJu3ARHaFtsLcQ,14-10258-001
14-10258-002.jpg,1plDtRa5r7FxrbwYpvm47bmmXLOuK2Thi,https://drive.google.com/uc?export=view&id=1plDtRa5r7FxrbwYpvm47bmmXLOuK2Thi,14-10258-002
14-10255-004.jpg,1goqJhndFsu-QJgLwyL8VlGJbsWBy_FbG,https://drive.google.com/uc?export=view&id=1goqJhndFsu-QJgLwyL8VlGJbsWBy_FbG,14-10255-004
14-10255-003.jpg,1_fWo_vbAkqDcejrDXe_nvb6yXRYGfjmb,https://drive.google.com/uc?export=view&id=1_fWo_vbAkqDcejrDXe_nvb6yXRYGfjmb,14-10255-003
14-10255-002.jpg,1G_oPHA5fWVZubXeGAyTY4EZRWuXwl9gp,https://drive.google.com/uc?export=view&id=1G_oPHA5fWVZubXeGAyTY4EZRWuXwl9gp,14-10255-002
14-10255-001.jpg,1cvh-5e8D4oh4UjhyZt2ofXZXelJXtT1u,https://drive.google.com/uc?export=view&id=1cvh-5e8D4oh4UjhyZt2ofXZXelJXtT1u,14-10255-001
14-10251-004.jpg,1iiMyr3QrljH7djl9GJiP41lvoE2XY0N3,https://drive.google.com/uc?export=view&id=1iiMyr3QrljH7djl9GJiP41lvoE2XY0N3,14-10251-004
14-10251-003.jpg,1LOTkfj30eCwakjSTkY66ld9eiekdZUS-,https://drive.google.com/uc?export=view&id=1LOTkfj30eCwakjSTkY66ld9eiekdZUS-,14-10251-003
14-10251-002.jpg,1Yib_nIhGD3lNy_jKHK0B24PQO5lCfDE7,https://drive.google.com/uc?export=view&id=1Yib_nIhGD3lNy_jKHK0B24PQO5lCfDE7,14-10251-002
14-10251-001.jpg,1uzYOneugcBKABkKl02LmqdC7i29jIifF,https://drive.google.com/uc?export=view&id=1uzYOneugcBKABkKl02LmqdC7i29jIifF,14-10251-001
14-10249-004.jpg,1dAwcfznHg7VZqPgNE4ajgK3KMJ-TZNsN,https://drive.google.com/uc?export=view&id=1dAwcfznHg7VZqPgNE4ajgK3KMJ-TZNsN,14-10249-004
14-10249-003.jpg,17p2YVlvMTgVbuxKyrtc2uAeUwWXgAPrO,https://drive.google.com/uc?export=view&id=17p2YVlvMTgVbuxKyrtc2uAeUwWXgAPrO,14-10249-003
14-10249-002.jpg,13ZaFVfp_y3gGgilWVNTniaEybwz7C9_c,https://drive.google.com/uc?export=view&id=13ZaFVfp_y3gGgilWVNTniaEybwz7C9_c,14-10249-002
14-10249-001.jpg,1ROEWDWMOz1Wz-MtP31icVo9SCJPn3_Je,https://drive.google.com/uc?export=view&id=1ROEWDWMOz1Wz-MtP31icVo9SCJPn3_Je,14-10249-001
14-10248-004.jpg,1P9ELrQ34z5yAk9QnplmRJ5JmJzkHDX4-,https://drive.google.com/uc?export=view&id=1P9ELrQ34z5yAk9QnplmRJ5JmJzkHDX4-,14-10248-004
14-10248-003.jpg,1FNOUtQ9oEQ7WS-gXI2lpcohEZRhRvd-b,https://drive.google.com/uc?export=view&id=1FNOUtQ9oEQ7WS-gXI2lpcohEZRhRvd-b,14-10248-003
14-10248-001.jpg,1RFBBUcQY-_QGDgx709znJHXLVY1fjmj9,https://drive.google.com/uc?export=view&id=1RFBBUcQY-_QGDgx709znJHXLVY1fjmj9,14-10248-001
14-10248-002.jpg,1pDfAdv25ptPQjMzEbR7CNusZSJBkPiMy,https://drive.google.com/uc?export=view&id=1pDfAdv25ptPQjMzEbR7CNusZSJBkPiMy,14-10248-002
14-10246-005.jpg,1FteqrKelSdv0ZwMGkXNS049LCqJ8Dci3,https://drive.google.com/uc?export=view&id=1FteqrKelSdv0ZwMGkXNS049LCqJ8Dci3,14-10246-005
